InvoiceID,Date,CustomerID,ProductID,BusinessUnit,Region,SalespersonID,Quantity,UnitPrice,DiscountPct,Revenue,DiscountAmount,TaxPct,TaxAmount,NetRevenue
INV-2023-1466,2023-06-11,C019,P025,EU Export,Germany,S07,5,254.39,0.05,1271.95,63.6,0.19,229.59,1437.94
INV-2023-1467,2023-06-27,C069,P036,EU Export,France,S08,10,203.05,0.0,2030.5,0.0,0.2,406.1,2436.6
INV-2023-1468,2023-07-10,C005,P009,EU Export,Germany,S07,15,53.78,0.0,806.7,0.0,0.19,153.27,959.97
INV-2024-1469,2024-11-29,C035,P023,EU Export,Spain,S08,10,55.64,0.0,556.4,0.0,0.21,116.84,673.24
INV-2023-1470,2023-08-04,C041,P015,EU Export,France,S08,20,292.66,0.1,5853.2,585.32,0.2,1053.58,6321.46
INV-2023-1471,2023-09-17,C004,P016,UK Domestic,Scotland,S06,15,109.52,0.0,1642.8,0.0,0.2,328.56,1971.36
INV-2024-1472,2024-07-29,C078,P036,UK Domestic,North UK,S01,5,215.14,0.1,1075.7,107.57,0.2,193.63,1161.76
INV-2024-1473,2024-06-19,C041,P017,EU Export,France,S08,30,122.99,0.0,3689.7,0.0,0.2,737.94,4427.64
INV-2023-1474,2023-10-16,C043,P019,UK Domestic,North UK,S02,5,2311.77,0.1,11558.85,1155.88,0.2,2080.59,12483.56
INV-2024-1475,2024-05-28,C053,P004,UK Domestic,Scotland,S06,15,562.76,0.0,8441.4,0.0,0.2,1688.28,10129.68
INV-2023-1476,2023-03-17,C045,P013,UK Domestic,Midlands,S05,15,214.56,0.0,3218.4,0.0,0.2,643.68,3862.08
INV-2023-1477,2023-11-21,C015,P039,UK Domestic,North UK,S02,15,350.69,0.05,5260.35,263.02,0.2,999.47,5996.8
INV-2023-1478,2023-09-14,C007,P039,EU Export,Spain,S08,8,374.81,0.0,2998.48,0.0,0.21,629.68,3628.16
INV-2024-1479,2024-05-10,C004,P028,UK Domestic,Scotland,S06,10,71.47,0.0,714.7,0.0,0.2,142.94,857.64
INV-2023-1480,2023-03-01,C014,P032,EU Export,Spain,S08,20,90.32,0.0,1806.4,0.0,0.21,379.34,2185.74
INV-2023-1481,2023-03-04,C057,P018,UK Domestic,North UK,S01,10,108.99,0.0,1089.9,0.0,0.2,217.98,1307.88
INV-2023-1482,2023-06-28,C055,P038,EU Export,France,S08,3,224.69,0.05,674.07,33.7,0.2,128.07,768.44
INV-2023-1483,2023-11-17,C040,P008,EU Export,Germany,S07,25,197.04,0.0,4926.0,0.0,0.19,935.94,5861.94
INV-2024-1484,2024-02-12,C025,P006,UK Domestic,Scotland,S06,2,121.81,0.05,243.62,12.18,0.2,46.29,277.73
INV-2023-1485,2023-06-13,C057,P013,UK Domestic,North UK,S01,10,222.28,0.0,2222.8,0.0,0.2,444.56,2667.36
INV-2023-1486,2023-10-13,C008,P010,UK Domestic,North UK,S02,20,1606.71,0.05,32134.2,1606.71,0.2,6105.5,36632.99
INV-2023-1487,2023-08-17,C041,P007,EU Export,France,S08,5,358.14,0.0,1790.7,0.0,0.2,358.14,2148.84
INV-2024-1488,2024-10-31,C018,P008,UK Domestic,Scotland,S06,5,207.87,0.0,1039.35,0.0,0.2,207.87,1247.22
INV-2024-1489,2024-05-03,C006,P005,EU Export,France,S08,15,136.26,0.0,2043.9,0.0,0.2,408.78,2452.68
INV-2024-1490,2024-06-21,C046,P008,UK Domestic,Scotland,S06,15,208.18,0.0,3122.7,0.0,0.2,624.54,3747.24
INV-2024-1491,2024-02-05,C039,P009,UK Domestic,Scotland,S06,15,55.65,0.1,834.75,83.48,0.2,150.25,901.52
INV-2024-1492,2024-12-31,C051,P013,UK Domestic,South UK,S03,5,207.16,0.0,1035.8,0.0,0.2,207.16,1242.96
INV-2023-1493,2023-12-20,C032,P034,UK Domestic,Scotland,S06,8,504.46,0.0,4035.68,0.0,0.2,807.14,4842.82
INV-2023-1494,2023-10-23,C068,P021,EU Export,Germany,S07,15,87.97,0.0,1319.55,0.0,0.19,250.71,1570.26
INV-2024-1495,2024-09-08,C004,P031,UK Domestic,Scotland,S06,10,691.58,0.0,6915.8,0.0,0.2,1383.16,8298.96
INV-2023-1496,2023-12-30,C055,P001,EU Export,France,S08,30,2593.15,0.0,77794.5,0.0,0.2,15558.9,93353.4
INV-2023-1497,2023-09-27,C011,P014,UK Domestic,Scotland,S06,10,700.66,0.0,7006.6,0.0,0.2,1401.32,8407.92
INV-2024-1498,2024-05-31,C038,P037,UK Domestic,Midlands,S05,15,1125.36,0.05,16880.4,844.02,0.2,3207.28,19243.66
INV-2023-1499,2023-04-12,C035,P011,EU Export,Spain,S08,15,774.55,0.1,11618.25,1161.82,0.21,2195.85,12652.28
INV-2023-1500,2023-03-17,C006,P030,EU Export,France,S08,5,72.88,0.05,364.4,18.22,0.2,69.24,415.42
INV-2024-1501,2024-02-11,C068,P004,EU Export,Germany,S07,3,551.1,0.05,1653.3,82.66,0.19,298.42,1869.06
INV-2024-1502,2024-12-01,C037,P011,UK Domestic,South UK,S04,15,771.83,0.1,11577.45,1157.75,0.2,2083.94,12503.64
INV-2024-1503,2024-09-22,C080,P001,UK Domestic,Midlands,S05,3,2564.23,0.05,7692.69,384.63,0.2,1461.61,8769.67
INV-2024-1504,2024-09-10,C025,P008,UK Domestic,Scotland,S06,25,205.23,0.0,5130.75,0.0,0.2,1026.15,6156.9
INV-2023-1505,2023-10-14,C044,P018,UK Domestic,South UK,S03,20,103.18,0.0,2063.6,0.0,0.2,412.72,2476.32
INV-2024-1506,2024-04-14,C049,P018,EU Export,Spain,S08,15,109.97,0.0,1649.55,0.0,0.21,346.41,1995.96
INV-2023-1507,2023-03-23,C010,P008,UK Domestic,Midlands,S05,10,195.38,0.05,1953.8,97.69,0.2,371.22,2227.33
INV-2024-1508,2024-06-16,C064,P011,UK Domestic,North UK,S02,10,764.77,0.0,7647.7,0.0,0.2,1529.54,9177.24
INV-2023-1509,2023-06-10,C005,P019,EU Export,Germany,S07,75,2115.89,0.0,158691.75,0.0,0.19,30151.43,188843.18
INV-2023-1510,2023-02-14,C064,P008,UK Domestic,North UK,S01,25,207.21,0.05,5180.25,259.01,0.2,984.25,5905.49
INV-2024-1511,2024-11-30,C036,P021,UK Domestic,North UK,S01,10,87.21,0.05,872.1,43.6,0.2,165.7,994.2
INV-2023-1512,2023-12-03,C017,P016,UK Domestic,Midlands,S05,10,112.71,0.05,1127.1,56.36,0.2,214.15,1284.89
INV-2024-1513,2024-07-11,C055,P004,EU Export,France,S08,20,562.76,0.0,11255.2,0.0,0.2,2251.04,13506.24
INV-2024-1514,2024-10-29,C073,P002,UK Domestic,Midlands,S05,25,571.76,0.0,14294.0,0.0,0.2,2858.8,17152.8
INV-2023-1515,2023-10-12,C046,P005,UK Domestic,Scotland,S06,20,135.82,0.0,2716.4,0.0,0.2,543.28,3259.68
INV-2023-1516,2023-05-24,C049,P024,EU Export,Spain,S08,40,55.11,0.05,2204.4,110.22,0.21,439.78,2533.96
INV-2024-1517,2024-05-26,C035,P001,EU Export,Spain,S08,3,2625.57,0.0,7876.71,0.0,0.21,1654.11,9530.82
INV-2024-1518,2024-05-29,C038,P025,UK Domestic,Midlands,S05,10,263.79,0.0,2637.9,0.0,0.2,527.58,3165.48
INV-2023-1519,2023-06-10,C068,P024,EU Export,Germany,S07,30,57.99,0.0,1739.7,0.0,0.19,330.54,2070.24
INV-2024-1520,2024-12-26,C018,P001,UK Domestic,Scotland,S06,100,2600.59,0.0,260059.0,0.0,0.2,52011.8,312070.8
INV-2024-1521,2024-05-24,C016,P019,UK Domestic,South UK,S03,40,2186.32,0.0,87452.8,0.0,0.2,17490.56,104943.36
INV-2024-1522,2024-05-25,C017,P020,UK Domestic,Midlands,S05,8,239.59,0.0,1916.72,0.0,0.2,383.34,2300.06
INV-2023-1523,2023-09-05,C016,P033,UK Domestic,South UK,S04,8,550.54,0.0,4404.32,0.0,0.2,880.86,5285.18
INV-2023-1524,2023-12-02,C026,P025,EU Export,Germany,S07,75,260.74,0.0,19555.5,0.0,0.19,3715.54,23271.04
INV-2024-1525,2024-10-08,C047,P005,EU Export,Germany,S07,20,130.34,0.0,2606.8,0.0,0.19,495.29,3102.09
INV-2024-1526,2024-05-11,C071,P014,UK Domestic,North UK,S01,40,690.46,0.05,27618.4,1380.92,0.2,5247.5,31484.98
INV-2023-1527,2023-12-25,C051,P011,UK Domestic,South UK,S04,75,820.87,0.05,61565.25,3078.26,0.2,11697.4,70184.39
INV-2023-1528,2023-02-12,C026,P020,EU Export,Germany,S07,2,256.72,0.0,513.44,0.0,0.19,97.55,610.99
INV-2023-1529,2023-12-03,C027,P014,EU Export,France,S08,5,731.56,0.0,3657.8,0.0,0.2,731.56,4389.36
INV-2024-1530,2024-06-08,C045,P007,UK Domestic,Midlands,S05,8,369.5,0.05,2956.0,147.8,0.2,561.64,3369.84
INV-2023-1531,2023-03-11,C012,P003,EU Export,Germany,S07,25,1160.64,0.05,29016.0,1450.8,0.19,5237.39,32802.59
INV-2024-1532,2024-07-24,C060,P022,UK Domestic,Scotland,S06,10,55.05,0.05,550.5,27.52,0.2,104.6,627.58
INV-2023-1533,2023-02-06,C052,P027,UK Domestic,Midlands,S05,10,75.7,0.0,757.0,0.0,0.2,151.4,908.4
INV-2023-1534,2023-08-11,C054,P023,EU Export,Germany,S07,30,51.53,0.0,1545.9,0.0,0.19,293.72,1839.62
INV-2024-1535,2024-08-05,C047,P032,EU Export,Germany,S07,10,88.68,0.0,886.8,0.0,0.19,168.49,1055.29
INV-2024-1536,2024-03-16,C063,P038,EU Export,Spain,S08,2,238.88,0.0,477.76,0.0,0.21,100.33,578.09
INV-2024-1537,2024-11-25,C045,P020,UK Domestic,Midlands,S05,10,239.53,0.0,2395.3,0.0,0.2,479.06,2874.36
INV-2024-1538,2024-08-04,C063,P010,EU Export,Spain,S08,8,1487.95,0.05,11903.6,595.18,0.21,2374.77,13683.19
INV-2023-1539,2023-03-11,C070,P009,EU Export,Spain,S08,15,58.35,0.1,875.25,87.52,0.21,165.42,953.15
INV-2024-1540,2024-05-31,C037,P023,UK Domestic,South UK,S04,8,56.53,0.0,452.24,0.0,0.2,90.45,542.69
INV-2024-1541,2024-12-30,C063,P021,EU Export,Spain,S08,8,85.69,0.0,685.52,0.0,0.21,143.96,829.48
INV-2023-1542,2023-01-30,C046,P026,UK Domestic,Scotland,S06,10,63.06,0.05,630.6,31.53,0.2,119.81,718.88
INV-2023-1543,2023-02-02,C032,P008,UK Domestic,Scotland,S06,10,208.76,0.0,2087.6,0.0,0.2,417.52,2505.12
INV-2024-1544,2024-12-05,C019,P034,EU Export,Germany,S07,10,525.58,0.15,5255.8,788.37,0.19,848.81,5316.24
INV-2024-1545,2024-02-22,C075,P001,EU Export,Germany,S07,20,2664.34,0.1,53286.8,5328.68,0.19,9112.04,57070.16
INV-2023-1546,2023-05-04,C007,P014,EU Export,Spain,S08,40,703.82,0.0,28152.8,0.0,0.21,5912.09,34064.89
INV-2024-1547,2024-01-27,C011,P001,UK Domestic,Scotland,S06,25,2671.24,0.0,66781.0,0.0,0.2,13356.2,80137.2
INV-2024-1548,2024-04-29,C072,P007,UK Domestic,South UK,S03,20,355.85,0.0,7117.0,0.0,0.2,1423.4,8540.4
INV-2024-1549,2024-04-07,C015,P025,UK Domestic,North UK,S02,8,257.5,0.0,2060.0,0.0,0.2,412.0,2472.0
INV-2024-1550,2024-04-04,C015,P025,UK Domestic,North UK,S01,8,278.78,0.05,2230.24,111.51,0.2,423.75,2542.48
INV-2023-1551,2023-05-17,C057,P004,UK Domestic,North UK,S01,10,530.86,0.0,5308.6,0.0,0.2,1061.72,6370.32
INV-2024-1552,2024-07-20,C022,P032,UK Domestic,North UK,S02,30,85.24,0.0,2557.2,0.0,0.2,511.44,3068.64
INV-2024-1553,2024-04-15,C007,P013,EU Export,Spain,S08,20,206.39,0.05,4127.8,206.39,0.21,823.5,4744.91
INV-2024-1554,2024-04-22,C025,P012,UK Domestic,Scotland,S06,2,364.91,0.05,729.82,36.49,0.2,138.67,832.0
INV-2024-1555,2024-01-05,C060,P008,UK Domestic,Scotland,S06,8,195.87,0.0,1566.96,0.0,0.2,313.39,1880.35
INV-2023-1556,2023-01-25,C028,P028,EU Export,Spain,S08,30,66.57,0.0,1997.1,0.0,0.21,419.39,2416.49
INV-2023-1557,2023-12-06,C004,P032,UK Domestic,Scotland,S06,1,89.45,0.1,89.45,8.94,0.2,16.1,96.61
INV-2023-1558,2023-12-26,C028,P035,EU Export,Spain,S08,1,848.67,0.05,848.67,42.43,0.21,169.31,975.55
INV-2024-1559,2024-02-17,C019,P014,EU Export,Germany,S07,15,731.68,0.05,10975.2,548.76,0.19,1981.02,12407.46
INV-2023-1560,2023-01-01,C075,P006,EU Export,Germany,S07,5,121.62,0.0,608.1,0.0,0.19,115.54,723.64
INV-2023-1561,2023-02-06,C011,P039,UK Domestic,Scotland,S06,8,345.19,0.0,2761.52,0.0,0.2,552.3,3313.82
INV-2023-1562,2023-04-10,C060,P030,UK Domestic,Scotland,S06,5,72.57,0.0,362.85,0.0,0.2,72.57,435.42
INV-2023-1563,2023-07-03,C005,P004,EU Export,Germany,S07,10,567.24,0.0,5672.4,0.0,0.19,1077.76,6750.16
INV-2024-1564,2024-01-16,C021,P036,EU Export,Spain,S08,40,221.35,0.05,8854.0,442.7,0.21,1766.37,10177.67
INV-2023-1565,2023-10-04,C034,P013,EU Export,France,S08,20,210.24,0.0,4204.8,0.0,0.2,840.96,5045.76
INV-2024-1566,2024-10-06,C076,P011,EU Export,France,S08,15,789.13,0.0,11836.95,0.0,0.2,2367.39,14204.34
INV-2023-1567,2023-06-16,C037,P007,UK Domestic,South UK,S04,30,352.79,0.0,10583.7,0.0,0.2,2116.74,12700.44
INV-2023-1568,2023-12-06,C051,P023,UK Domestic,South UK,S04,8,53.47,0.1,427.76,42.78,0.2,77.0,461.98
INV-2024-1569,2024-03-07,C039,P003,UK Domestic,Scotland,S06,10,1154.31,0.05,11543.1,577.16,0.2,2193.19,13159.13
INV-2024-1570,2024-04-15,C068,P016,EU Export,Germany,S07,3,116.75,0.0,350.25,0.0,0.19,66.55,416.8
INV-2023-1571,2023-08-29,C058,P027,UK Domestic,South UK,S03,8,78.58,0.0,628.64,0.0,0.2,125.73,754.37
INV-2023-1572,2023-11-15,C037,P008,UK Domestic,South UK,S04,3,207.39,0.0,622.17,0.0,0.2,124.43,746.6
INV-2023-1573,2023-02-23,C017,P001,UK Domestic,Midlands,S05,15,2627.38,0.0,39410.7,0.0,0.2,7882.14,47292.84
INV-2024-1574,2024-12-16,C017,P011,UK Domestic,Midlands,S05,8,768.68,0.0,6149.44,0.0,0.2,1229.89,7379.33
INV-2024-1575,2024-09-24,C004,P036,UK Domestic,Scotland,S06,30,220.93,0.0,6627.9,0.0,0.2,1325.58,7953.48
INV-2024-1576,2024-02-12,C055,P013,EU Export,France,S08,15,222.78,0.0,3341.7,0.0,0.2,668.34,4010.04
INV-2023-1577,2023-02-21,C041,P018,EU Export,France,S08,30,102.88,0.0,3086.4,0.0,0.2,617.28,3703.68
INV-2024-1578,2024-09-12,C018,P013,UK Domestic,Scotland,S06,8,218.56,0.0,1748.48,0.0,0.2,349.7,2098.18
INV-2023-1579,2023-05-11,C044,P028,UK Domestic,South UK,S04,10,67.84,0.0,678.4,0.0,0.2,135.68,814.08
INV-2024-1580,2024-10-01,C060,P016,UK Domestic,Scotland,S06,5,115.77,0.1,578.85,57.89,0.2,104.19,625.15
INV-2024-1581,2024-03-15,C019,P009,EU Export,Germany,S07,25,54.84,0.0,1371.0,0.0,0.19,260.49,1631.49
INV-2024-1582,2024-12-27,C011,P028,UK Domestic,Scotland,S06,8,72.31,0.0,578.48,0.0,0.2,115.7,694.18
INV-2024-1583,2024-10-21,C037,P017,UK Domestic,South UK,S04,1,122.59,0.0,122.59,0.0,0.2,24.52,147.11
INV-2023-1584,2023-07-18,C056,P004,EU Export,Spain,S08,3,569.18,0.0,1707.54,0.0,0.21,358.58,2066.12
INV-2024-1585,2024-05-09,C060,P006,UK Domestic,Scotland,S06,2,121.02,0.1,242.04,24.2,0.2,43.57,261.41
INV-2023-1586,2023-07-30,C069,P031,EU Export,France,S08,25,669.96,0.0,16749.0,0.0,0.2,3349.8,20098.8
INV-2024-1587,2024-09-11,C063,P019,EU Export,Spain,S08,8,2137.89,0.0,17103.12,0.0,0.21,3591.66,20694.78
INV-2023-1588,2023-04-21,C044,P019,UK Domestic,South UK,S03,8,2284.46,0.0,18275.68,0.0,0.2,3655.14,21930.82
INV-2023-1589,2023-10-10,C054,P033,EU Export,Germany,S07,3,552.23,0.0,1656.69,0.0,0.19,314.77,1971.46
INV-2023-1590,2023-05-04,C052,P025,UK Domestic,Midlands,S05,40,277.34,0.0,11093.6,0.0,0.2,2218.72,13312.32
INV-2024-1591,2024-12-03,C005,P019,EU Export,Germany,S07,2,2160.04,0.1,4320.08,432.01,0.19,738.73,4626.8
INV-2024-1592,2024-01-30,C055,P029,EU Export,France,S08,3,62.01,0.0,186.03,0.0,0.2,37.21,223.24
INV-2024-1593,2024-10-19,C026,P005,EU Export,Germany,S07,10,136.81,0.05,1368.1,68.4,0.19,246.94,1546.64
INV-2023-1594,2023-01-30,C024,P002,UK Domestic,Midlands,S05,10,540.55,0.1,5405.5,540.55,0.2,972.99,5837.94
INV-2024-1595,2024-12-22,C053,P006,UK Domestic,Scotland,S06,40,122.44,0.0,4897.6,0.0,0.2,979.52,5877.12
INV-2023-1596,2023-05-14,C073,P026,UK Domestic,Midlands,S05,20,61.64,0.05,1232.8,61.64,0.2,234.23,1405.39
INV-2023-1597,2023-06-16,C018,P023,UK Domestic,Scotland,S06,5,53.15,0.0,265.75,0.0,0.2,53.15,318.9
INV-2024-1598,2024-08-14,C064,P015,UK Domestic,North UK,S02,25,293.58,0.05,7339.5,366.98,0.2,1394.5,8367.02
INV-2024-1599,2024-05-14,C019,P009,EU Export,Germany,S07,8,55.39,0.0,443.12,0.0,0.19,84.19,527.31
INV-2023-1600,2023-08-08,C018,P015,UK Domestic,Scotland,S06,40,273.55,0.0,10942.0,0.0,0.2,2188.4,13130.4
INV-2024-1601,2024-06-30,C057,P003,UK Domestic,North UK,S01,40,1253.33,0.05,50133.2,2506.66,0.2,9525.31,57151.85
INV-2023-1602,2023-10-10,C063,P009,EU Export,Spain,S08,20,57.62,0.0,1152.4,0.0,0.21,242.0,1394.4
INV-2024-1603,2024-09-24,C040,P020,EU Export,Germany,S07,5,251.95,0.05,1259.75,62.99,0.19,227.38,1424.14
INV-2024-1604,2024-08-07,C041,P020,EU Export,France,S08,10,257.24,0.1,2572.4,257.24,0.2,463.03,2778.19
INV-2023-1605,2023-12-31,C068,P028,EU Export,Germany,S07,10,69.26,0.0,692.6,0.0,0.19,131.59,824.19
INV-2023-1606,2023-11-06,C067,P008,UK Domestic,Scotland,S06,10,202.41,0.05,2024.1,101.2,0.2,384.58,2307.48
INV-2023-1607,2023-10-04,C054,P008,EU Export,Germany,S07,2,193.96,0.05,387.92,19.4,0.19,70.02,438.54
INV-2023-1608,2023-04-04,C024,P031,UK Domestic,Midlands,S05,8,710.08,0.15,5680.64,852.1,0.2,965.71,5794.25
INV-2024-1609,2024-12-20,C023,P002,UK Domestic,South UK,S04,20,543.36,0.0,10867.2,0.0,0.2,2173.44,13040.64
INV-2023-1610,2023-04-05,C060,P001,UK Domestic,Scotland,S06,30,2764.58,0.0,82937.4,0.0,0.2,16587.48,99524.88
INV-2023-1611,2023-04-25,C016,P037,UK Domestic,South UK,S04,20,1073.78,0.05,21475.6,1073.78,0.2,4080.36,24482.18
INV-2023-1612,2023-10-31,C028,P008,EU Export,Spain,S08,10,195.52,0.05,1955.2,97.76,0.21,390.06,2247.5
INV-2024-1613,2024-04-27,C021,P036,EU Export,Spain,S08,3,215.09,0.1,645.27,64.53,0.21,121.96,702.7
INV-2023-1614,2023-01-15,C042,P011,EU Export,Spain,S08,10,784.39,0.05,7843.9,392.2,0.21,1564.86,9016.56
INV-2023-1615,2023-11-24,C037,P025,UK Domestic,South UK,S04,20,267.85,0.05,5357.0,267.85,0.2,1017.83,6106.98
INV-2023-1616,2023-07-22,C051,P019,UK Domestic,South UK,S04,8,2165.45,0.0,17323.6,0.0,0.2,3464.72,20788.32
INV-2023-1617,2023-09-06,C011,P007,UK Domestic,Scotland,S06,2,369.22,0.05,738.44,36.92,0.2,140.3,841.82
INV-2024-1618,2024-05-18,C076,P025,EU Export,France,S08,2,279.21,0.1,558.42,55.84,0.2,100.52,603.1
INV-2024-1619,2024-10-09,C039,P019,UK Domestic,Scotland,S06,75,2289.88,0.0,171741.0,0.0,0.2,34348.2,206089.2
INV-2024-1620,2024-11-05,C007,P006,EU Export,Spain,S08,10,128.5,0.05,1285.0,64.25,0.21,256.36,1477.11
INV-2024-1621,2024-09-07,C078,P013,UK Domestic,North UK,S02,1,206.1,0.05,206.1,10.3,0.2,39.16,234.96
INV-2024-1622,2024-04-08,C017,P016,UK Domestic,Midlands,S05,20,119.15,0.05,2383.0,119.15,0.2,452.77,2716.62
INV-2024-1623,2024-01-01,C025,P038,UK Domestic,Scotland,S06,20,234.8,0.0,4696.0,0.0,0.2,939.2,5635.2
INV-2023-1624,2023-08-13,C061,P008,EU Export,Germany,S07,3,203.88,0.0,611.64,0.0,0.19,116.21,727.85
INV-2023-1625,2023-08-20,C053,P004,UK Domestic,Scotland,S06,15,578.91,0.0,8683.65,0.0,0.2,1736.73,10420.38
INV-2023-1626,2023-01-01,C011,P035,UK Domestic,Scotland,S06,30,881.47,0.0,26444.1,0.0,0.2,5288.82,31732.92
INV-2024-1627,2024-08-11,C051,P038,UK Domestic,South UK,S04,8,228.51,0.05,1828.08,91.4,0.2,347.34,2084.02
INV-2023-1628,2023-03-02,C035,P038,EU Export,Spain,S08,10,233.01,0.0,2330.1,0.0,0.21,489.32,2819.42
INV-2023-1629,2023-04-20,C059,P021,UK Domestic,Midlands,S05,8,83.89,0.1,671.12,67.11,0.2,120.8,724.81
INV-2023-1630,2023-01-22,C025,P034,UK Domestic,Scotland,S06,8,531.51,0.0,4252.08,0.0,0.2,850.42,5102.5
INV-2024-1631,2024-02-03,C067,P004,UK Domestic,Scotland,S06,50,573.9,0.05,28695.0,1434.75,0.2,5452.05,32712.3
INV-2023-1632,2023-06-02,C060,P013,UK Domestic,Scotland,S06,10,212.89,0.05,2128.9,106.44,0.2,404.49,2426.95
INV-2024-1633,2024-12-10,C011,P014,UK Domestic,Scotland,S06,10,735.53,0.0,7355.3,0.0,0.2,1471.06,8826.36
INV-2023-1634,2023-10-10,C005,P023,EU Export,Germany,S07,10,52.88,0.0,528.8,0.0,0.19,100.47,629.27
INV-2024-1635,2024-09-07,C065,P016,UK Domestic,South UK,S04,8,110.31,0.05,882.48,44.12,0.2,167.67,1006.03
INV-2023-1636,2023-08-18,C020,P025,EU Export,France,S08,1,272.2,0.0,272.2,0.0,0.2,54.44,326.64
INV-2023-1637,2023-01-07,C013,P003,EU Export,France,S08,100,1264.2,0.0,126420.0,0.0,0.2,25284.0,151704.0
INV-2023-1638,2023-05-10,C020,P036,EU Export,France,S08,10,216.58,0.0,2165.8,0.0,0.2,433.16,2598.96
INV-2024-1639,2024-10-16,C035,P011,EU Export,Spain,S08,5,772.15,0.0,3860.75,0.0,0.21,810.76,4671.51
INV-2023-1640,2023-09-08,C056,P010,EU Export,Spain,S08,15,1539.92,0.0,23098.8,0.0,0.21,4850.75,27949.55
INV-2023-1641,2023-06-10,C036,P036,UK Domestic,North UK,S02,8,210.55,0.05,1684.4,84.22,0.2,320.04,1920.22
INV-2023-1642,2023-07-26,C011,P002,UK Domestic,Scotland,S06,8,545.55,0.0,4364.4,0.0,0.2,872.88,5237.28
INV-2023-1643,2023-05-28,C063,P001,EU Export,Spain,S08,15,2662.81,0.0,39942.15,0.0,0.21,8387.85,48330.0
INV-2024-1644,2024-01-07,C047,P010,EU Export,Germany,S07,8,1547.95,0.05,12383.6,619.18,0.19,2235.24,13999.66
INV-2024-1645,2024-10-15,C017,P004,UK Domestic,Midlands,S05,30,551.51,0.0,16545.3,0.0,0.2,3309.06,19854.36
INV-2024-1646,2024-02-19,C031,P004,UK Domestic,Midlands,S05,15,553.13,0.0,8296.95,0.0,0.2,1659.39,9956.34
INV-2023-1647,2023-06-18,C041,P028,EU Export,France,S08,15,66.34,0.0,995.1,0.0,0.2,199.02,1194.12
INV-2024-1648,2024-02-16,C059,P028,UK Domestic,Midlands,S05,15,66.92,0.0,1003.8,0.0,0.2,200.76,1204.56
INV-2024-1649,2024-06-23,C056,P001,EU Export,Spain,S08,10,2628.66,0.0,26286.6,0.0,0.21,5520.19,31806.79
INV-2024-1650,2024-05-25,C019,P019,EU Export,Germany,S07,40,2131.14,0.05,85245.6,4262.28,0.19,15386.83,96370.15
INV-2024-1651,2024-11-15,C078,P001,UK Domestic,North UK,S01,15,2745.18,0.0,41177.7,0.0,0.2,8235.54,49413.24
INV-2024-1652,2024-10-08,C021,P039,EU Export,Spain,S08,15,351.79,0.05,5276.85,263.84,0.21,1052.73,6065.74
INV-2023-1653,2023-03-24,C016,P026,UK Domestic,South UK,S03,1,59.97,0.05,59.97,3.0,0.2,11.39,68.36
INV-2023-1654,2023-01-14,C055,P012,EU Export,France,S08,15,335.62,0.05,5034.3,251.72,0.2,956.52,5739.1
INV-2023-1655,2023-09-26,C009,P003,UK Domestic,South UK,S04,15,1174.95,0.0,17624.25,0.0,0.2,3524.85,21149.1
INV-2024-1656,2024-07-16,C044,P014,UK Domestic,South UK,S03,8,716.73,0.0,5733.84,0.0,0.2,1146.77,6880.61
INV-2023-1657,2023-09-21,C077,P031,EU Export,Spain,S08,8,694.57,0.05,5556.56,277.83,0.21,1108.53,6387.26
INV-2024-1658,2024-09-30,C039,P001,UK Domestic,Scotland,S06,2,2571.71,0.0,5143.42,0.0,0.2,1028.68,6172.1
INV-2024-1659,2024-12-14,C057,P003,UK Domestic,North UK,S02,5,1226.27,0.05,6131.35,306.57,0.2,1164.96,6989.74
INV-2024-1660,2024-09-25,C052,P021,UK Domestic,Midlands,S05,1,84.63,0.05,84.63,4.23,0.2,16.08,96.48
INV-2024-1661,2024-08-18,C022,P024,UK Domestic,North UK,S02,5,56.4,0.0,282.0,0.0,0.2,56.4,338.4
INV-2023-1662,2023-06-17,C016,P011,UK Domestic,South UK,S03,10,786.14,0.0,7861.4,0.0,0.2,1572.28,9433.68
INV-2023-1663,2023-12-18,C024,P001,UK Domestic,Midlands,S05,15,2790.88,0.0,41863.2,0.0,0.2,8372.64,50235.84
INV-2023-1664,2023-08-26,C069,P025,EU Export,France,S08,30,273.05,0.0,8191.5,0.0,0.2,1638.3,9829.8
INV-2023-1665,2023-04-27,C058,P007,UK Domestic,South UK,S03,10,352.07,0.0,3520.7,0.0,0.2,704.14,4224.84
INV-2024-1666,2024-09-14,C011,P033,UK Domestic,Scotland,S06,30,586.62,0.0,17598.6,0.0,0.2,3519.72,21118.32
INV-2024-1667,2024-07-17,C052,P028,UK Domestic,Midlands,S05,10,67.54,0.05,675.4,33.77,0.2,128.33,769.96
INV-2023-1668,2023-12-10,C075,P016,EU Export,Germany,S07,10,112.42,0.05,1124.2,56.21,0.19,202.92,1270.91
INV-2024-1669,2024-09-11,C046,P006,UK Domestic,Scotland,S06,10,125.05,0.1,1250.5,125.05,0.2,225.09,1350.54
INV-2024-1670,2024-07-24,C066,P002,UK Domestic,Midlands,S05,10,529.3,0.05,5293.0,264.65,0.2,1005.67,6034.02
INV-2024-1671,2024-09-17,C005,P030,EU Export,Germany,S07,15,68.21,0.0,1023.15,0.0,0.19,194.4,1217.55
